week,soloOrDuo,player1,player2,region,rank,payout,points   
Week 4,Duo,Bat9 Deer,NGu Paul1nho,Brazil,97,100,56
Week 4,Duo,TORMENTUS,Heavy_Spxctre,Brazil,98,100,55
Week 4,Duo,Twitch Scanour,twitch.tv nar0n,Brazil,99,100,55
Week 4,Duo,Foxxy LMFAOO,Eu_sou_Pedro,Brazil,100,100,55
Week 6,Duo,W7M pfzin,CODE NICKSSS,Brazil,1,3250,117
Week 6,Duo,wisheydp,GusTavox8,Brazil,2,2750,110
Week 6,Duo,xown iwnl-,k1ng iwnl-,Brazil,3,2250,110
Week 6,Duo,OnLy ReFleTz,OnLy KING.,Brazil,4,2000,104
Week 6,Duo,Pulga?oy,Tony?oy,Brazil,5,1750,99
Week 6,Duo,RED ZecaPiranha,RED technoviking,Brazil,6,1500,97
Week 6,Duo,Gabriel MysticK,Gabriel Master?,Brazil,7,1250,94
Week 6,Duo,mstzera,?stevin,Brazil,8,1000,91
Week 6,Duo,Just fakkz,criticaL SneyX,Brazil,9,750,91
Week 6,Duo,G.V. sheco,G.V. RaFaaaA,Brazil,10,500,88
Week 6,Duo,g?t the juice,Rosed by Rosa,Brazil,11,400,87
Week 6,Duo,9z santidead,9z zEkØ,Brazil,12,400,86
Week 6,Duo,WCK AimCTV,WCK ShayTv,Brazil,13,400,85
Week 6,Duo,AGØ angrykørea,AGØ tuusa,Brazil,14,400,85
Week 6,Duo,RED Snow.,RED Avlr,Brazil,15,400,84
Week 6,Duo,LOUD leleo,LOUD gørdiNN,Brazil,16,400,84
Week 6,Duo,Sinisters ZuiCx,Sinisters Nahue,Brazil,17,400,83
Week 6,Duo,NuckLés,lichq,Brazil,18,400,81
Week 6,Duo,AE l Meguita,AE l uluzinho,Brazil,19,400,80
Week 6,Duo,OnLy Zeex,OnLy Luks-.Ssj,Brazil,20,400,80
Week 6,Duo,ISG Untouch,Agüs,Brazil,21,350,79
Week 6,Duo,xZyTle,dyfsssj,Brazil,22,350,78
Week 6,Duo,scream xd ?,hMb?,Brazil,23,350,78
Week 6,Duo,IDK Por Nada,IDK Hoskes,Brazil,24,350,77
Week 6,Duo,Look Its Dr4g0N,Twitch - Forone,Brazil,25,350,77
Week 6,Duo,TLS bediNs2Cadu,TLS Not Cadu,Brazil,26,350,77
Week 6,Duo,O Robin,O Batmaan,Brazil,27,350,76
Week 6,Duo,DC neon ?,QUASAR Devest_c,Brazil,28,350,75
Week 6,Duo,DEEP Stellar,DEEP Berteyr,Brazil,29,350,74
Week 6,Duo,Einsten01.,iCabbb,Brazil,30,350,74
Week 6,Duo,MAGNO Aprueba,?yth Beatsburn,Brazil,31,300,74
Week 6,Duo,?echo,flowzy-,Brazil,32,300,74
Week 6,Duo,Clipnode,?othingNoname,Brazil,33,300,73
Week 6,Duo,histtory a lenda,Damage.-13,Brazil,34,300,72
Week 6,Duo,ÔvÔ ÔvÔ ÔvÔ ÔvÔ,?akeZ,Brazil,35,300,72
Week 6,Duo,BLAZE Steayon,BLAZE mojak,Brazil,36,300,72
Week 6,Duo,criticaL LautA,MIRKOBØY,Brazil,37,300,71
Week 6,Duo,lekmalucone,Exileyd,Brazil,38,300,71
Week 6,Duo,D??ky,Fallsz,Brazil,39,300,71
Week 6,Duo,QWERTYYY XOXO,ÆT Flushy,Brazil,40,300,71
Week 6,Duo,QUASAR Losted,QUASAR Woodzilla,Brazil,41,250,69
Week 6,Duo,Lucaasº,strafe tv,Brazil,42,250,69
Week 6,Duo,Code TCH-Jeader,Heretics Chigua?,Brazil,43,250,68
Week 6,Duo,gbL - SA,WPG Kzn,Brazil,44,250,68
Week 6,Duo,redleessj,sushyssj,Brazil,45,250,68
Week 6,Duo,criticaL Sanku,criticaL Newt,Brazil,46,250,68
Week 6,Duo,criticaL Leque,criticaL Dio,Brazil,47,250,68
Week 6,Duo,? ??????????? ?,Riquelmee,Brazil,48,250,68
Week 6,Duo,meguelzin,shaadow.,Brazil,49,250,67
Week 6,Duo,YounG-SA,BR Vitinho,Brazil,50,250,67
Week 6,Duo,Eslipnot iwnl-,Chipî,Brazil,51,200,67
Week 6,Duo,9z leonzhett,9z Lagarto,Brazil,52,200,67
Week 6,Duo,WL Kush,WL Whalifa.,Brazil,53,200,67
Week 6,Duo,ECOLE Zenxit TTV,ECOLE n1cof ttv,Brazil,54,200,66
Week 6,Duo,Lo?e,FA yMATH,Brazil,55,200,66
Week 6,Duo,WL Tortuga,WL TTV Vichoo,Brazil,56,200,66
Week 6,Duo,Lasers s2 Igo,Igo s2 Lasers,Brazil,57,200,65
Week 6,Duo,CODE DRAKONZ,DNSTHELlMlTLESS,Brazil,58,200,65
Week 6,Duo,DLZuuS spams L2,Filipe spams L2,Brazil,59,200,65
Week 6,Duo,eV Rustyk,eV TommyMDQ,Brazil,60,200,65
Week 6,Duo,DEEP DkazL,DEEP Zerø,Brazil,61,200,65
Week 6,Duo,Kotash Spams L2?,Luchi Spams L2,Brazil,62,200,65
Week 6,Duo,Gorde Mabel,Balentarob,Brazil,63,200,64
Week 6,Duo,OXEY Tomi204,OXEY Tade,Brazil,64,200,64
Week 6,Duo,EasyB Maxzin,ŠoouThY,Brazil,65,200,64
Week 6,Duo,ZnT Pdzin,Qbolachinha,Brazil,66,200,63
Week 6,Duo,AE I Exterminia,AE l Ghost,Brazil,67,200,63
Week 6,Duo,cadeira_gamer,CODE RFX,Brazil,68,200,63
Week 6,Duo,r?ad to glory,?gsx?,Brazil,69,200,63
Week 6,Duo,OXEY f4zz,Dydy -,Brazil,70,200,63
Week 6,Duo,Sphinix - AR,Tio flisck,Brazil,71,200,63
Week 6,Duo,bezeUM,gotsss,Brazil,72,200,63
Week 6,Duo,XP.Shiroke,SLC Xuto,Brazil,73,200,62
Week 6,Duo,Mirolla,Tisora ??,Brazil,74,200,62
Week 6,Duo,,Twitch FebasSZ,Brazil,75,200,62
Week 6,Duo,mvp Insovnia,zoom?oy,Brazil,76,100,61
Week 6,Duo,OnLy Kid-Player,OnLy Dog-Player,Brazil,77,100,61
Week 6,Duo,Gabrielh99 L2 L2,EdRoadToGlory,Brazil,78,100,61
Week 6,Duo,TATIC placceNNN,TATIC kajotaNNN,Brazil,79,100,61
Week 6,Duo,CODE SINS-TOXIC,9z Twayko,Brazil,80,100,61
Week 6,Duo,Drax miNNN2k,Drax wickedzy,Brazil,81,100,61
Week 6,Duo,flownask71,SpyXsss,Brazil,82,100,61
Week 6,Duo,LTA Generall,zeN Miracle,Brazil,83,100,61
Week 6,Duo,twitch_champi1,Twitch GGOrionx,Brazil,84,100,60
Week 6,Duo,OXEY SrMaTi,OXEY VairoV,Brazil,85,100,60
Week 6,Duo,JKS MaTsu,JKS Vonglummer,Brazil,86,100,60
Week 6,Duo,FUSION RedbullK,FUSION Matilesca,Brazil,87,100,60
Week 6,Duo,FILHO DO POPOT0,RDW PoPoT0,Brazil,88,100,60
Week 6,Duo,Zugorow,TaizunPK,Brazil,89,100,60
Week 6,Duo,GUNEEEVES,1Heitor,Brazil,90,100,60
Week 6,Duo,Vin1zeraaa,anzy xd,Brazil,91,100,59
Week 6,Duo,QuadG BaacKs.,xJosmann,Brazil,92,100,59
Week 6,Duo,BgT Beater,BgT GuiWars,Brazil,93,100,59
Week 6,Duo,IDK BrYANN,IDK Duduh,Brazil,94,100,59
Week 6,Duo,Abacatinho ?,CODE Weliaz,Brazil,95,100,59
Week 6,Duo,HK Büzzy SadBoy,HK Sayclon,Brazil,96,100,59
Week 6,Duo,WCK Francholigan,WCK Erni,Brazil,97,100,59
Week 6,Duo,iG kuxyzzz,iG tenpszzz,Brazil,98,100,59
Week 6,Duo,Soy gatise,VTX_Broggyx,Brazil,99,100,59
Week 6,Duo,BRM Stryker,BRM Lukkke,Brazil,100,100,58
