week,soloWeek,duoWeek,soloOrDuo,player,region,rank,payout,points,wins,elims,placementPoints,earnedQualification
Week 7,0,0,Solo,Evade Jermworm98,NA East,61,400,47,0,20,27,0
Week 7,0,0,Solo,Lanson.,NA East,62,400,47,0,22,25,0
Week 7,0,0,Solo,MRKN Spiro,NA East,63,400,47,0,22,25,0
Week 7,0,0,Solo,FWD Sicko,NA East,64,400,47,0,20,27,0
Week 7,0,0,Solo,Ellahi,NA East,65,400,47,0,16,31,0
Week 7,0,0,Solo,FurlFn on YT,NA East,66,400,46,1,23,23,0
Week 7,0,0,Solo,Gandhi dabdabdab,NA East,67,400,46,1,16,30,0
Week 7,0,0,Solo,Evade Rampage,NA East,68,400,46,1,16,30,0
Week 7,0,0,Solo,LK Bumpaah,NA East,69,400,46,1,14,32,0
Week 7,0,0,Solo,Poakz,NA East,70,400,46,0,28,18,0
Week 7,0,0,Solo,Ghost Aѕѕault,NA East,71,400,46,0,22,24,0
Week 7,0,0,Solo,TeеJay,NA East,72,400,46,0,20,26,0
Week 7,0,0,Solo,Too_Vain,NA East,73,400,46,0,14,32,0
Week 7,0,0,Solo,Luckzier,NA East,74,400,46,0,12,34,0
Week 7,0,0,Solo,100T Kyzui,NA East,75,400,45,2,18,27,0
Week 7,0,0,Solo,Аircool,NA East,76,350,45,1,24,21,0
Week 7,0,0,Solo,Apex Faded YT,NA East,77,350,45,1,20,25,0
Week 7,0,0,Solo,MrMavsTV,NA East,78,350,45,1,22,23,0
Week 7,0,0,Solo,TyenoX,NA East,79,350,45,1,16,29,0
Week 7,0,0,Solo,Rise Joysick,NA East,80,350,45,1,13,32,0
Week 7,0,0,Solo,Arckite,NA East,81,350,45,1,13,32,0
Week 7,0,0,Solo,coL Lanjok,NA East,82,350,45,1,8,37,0
Week 7,0,0,Solo,Okiriaf,NA East,83,350,45,0,29,16,0
Week 7,0,0,Solo,shotangzxc,NA East,84,350,45,0,22,23,0
Week 7,0,0,Solo,Clutch nG,NA East,85,350,45,0,16,29,0
Week 7,0,0,Solo,deez of outcast,NA East,86,350,45,0,16,29,0
Week 7,0,0,Solo,Fear Qwzh,NA East,87,350,44,2,16,28,0
Week 7,0,0,Solo,FLY Faultur,NA East,88,350,44,2,12,32,0
Week 7,0,0,Solo,Silent 17,NA East,89,350,44,1,17,27,0
Week 7,0,0,Solo,Oh Shet A Rivaal,NA East,90,350,44,1,18,26,0
Week 7,0,0,Solo,Deѕtroy,NA East,91,350,44,1,17,27,0
Week 7,0,0,Solo,clkzy,NA East,92,350,44,1,11,33,0
Week 7,0,0,Solo,xzur_,NA East,93,350,44,1,12,32,0
Week 7,0,0,Solo,Happythatoneguy,NA East,94,350,44,0,20,24,0
Week 7,0,0,Solo,Ηavoс,NA East,95,350,44,0,21,23,0
Week 7,0,0,Solo,RB Luccs,NA East,96,350,44,0,22,22,0
Week 7,0,0,Solo,Rogue Morg,NA East,97,350,44,0,21,23,0
Week 7,0,0,Solo,Anordy,NA East,98,350,44,0,20,24,0
Week 7,0,0,Solo,Specture.,NA East,99,350,44,0,19,25,0
Week 7,0,0,Solo,Vio .,NA East,100,350,44,0,16,28,0
Week 9,0,0,Solo,MSF Clix,NA East,1,10000,79,3,39,40,1
Week 9,0,0,Solo,RS clarityG,NA East,2,8000,68,3,26,42,1
Week 9,0,0,Solo,KNG Unknown,NA East,3,6000,67,1,37,30,1
Week 9,9,0,Solo,Kawzmik,NA East,4,5000,65,2,29,36,1
Week 9,9,0,Solo,Touzii,NA East,5,4500,62,1,25,37,1
Week 9,9,0,Solo,Legedien,NA East,6,4000,62,1,19,43,1
Week 9,9,0,Solo,CODE SEN-Aspect,NA East,7,3500,60,2,35,25,1
Week 9,9,0,Solo,Hornеt,NA East,8,3000,60,1,24,36,1
Week 9,9,0,Solo,LZR Kreo,NA East,9,2500,60,0,30,30,1
Week 9,0,0,Solo,Ferrrnando1x,NA East,10,2000,60,0,28,32,0
Week 9,0,0,Solo,RS kolorful,NA East,11,1600,59,1,27,32,0
Week 9,0,0,Solo,77 Kdoe,NA East,12,1600,59,1,17,42,0
Week 9,0,0,Solo,coL MackWood,NA East,13,1600,58,1,29,29,0
Week 9,0,0,Solo,TSM_Cloud.,NA East,14,1600,58,1,22,36,0
Week 9,0,0,Solo,XXiF,NA East,15,1600,58,0,35,23,0
Week 9,0,0,Solo,E11 Grazca,NA East,16,1600,57,1,30,27,0
Week 9,0,0,Solo,MRKN Percently,NA East,17,1600,57,1,16,41,0
Week 9,0,0,Solo,SEN Animal,NA East,18,1600,57,0,27,30,0
Week 9,0,0,Solo,jammyz,NA East,19,1600,56,0,30,26,0
Week 9,0,0,Solo,Twitch Nycoking,NA East,20,1600,55,2,22,33,0
Week 9,0,0,Solo,TrickFN.exe,NA East,21,1300,55,1,28,27,0
Week 9,0,0,Solo,FaZe Tilt,NA East,22,1300,55,1,21,34,0
Week 9,0,0,Solo,UntamedSZN,NA East,23,1300,55,0,24,31,0
Week 9,0,0,Solo,Evade Shadow,NA East,24,1300,55,0,24,31,0
Week 9,0,0,Solo,SEN Bughа,NA East,25,1300,55,0,21,34,0
Week 9,0,0,Solo,PumpShottyRushTV,NA East,26,1300,54,2,17,37,0
Week 9,0,0,Solo,100T Klass,NA East,27,1300,54,1,33,21,0
Week 9,0,0,Solo,Ƨad,NA East,28,1300,54,1,22,32,0
Week 9,0,0,Solo,E11 НЕART,NA East,29,1300,54,1,17,37,0
Week 9,0,0,Solo,TSM_ProdigyAces,NA East,30,1300,54,0,26,28,0
Week 9,0,0,Solo,Daevon1x,NA East,31,1100,53,2,19,34,0
Week 9,0,0,Solo,reckz.,NA East,32,1100,53,1,26,27,0
Week 9,0,0,Solo,blakeps.,NA East,33,1100,53,1,27,26,0
Week 9,0,0,Solo,MSF Sheep,NA East,34,1100,53,1,23,30,0
Week 9,0,0,Solo,grandmateets,NA East,35,1100,53,0,32,21,0
Week 9,0,0,Solo,osp.,NA East,36,1100,52,1,24,28,0
Week 9,0,0,Solo,Outcast Jon,NA East,37,1100,52,1,17,35,0
Week 9,0,0,Solo,Bolt Rocaine,NA East,38,1100,52,0,22,30,0
Week 9,0,0,Solo,Twitch Pxlarized,NA East,39,1100,51,1,20,31,0
Week 9,0,0,Solo,Jayth Jayth,NA East,40,1100,51,0,16,35,0
Week 9,0,0,Solo,FaZe Megga.,NA East,41,900,50,2,30,20,0
Week 9,0,0,Solo,casqer spams L2,NA East,42,900,50,1,17,33,0
Week 9,0,0,Solo,100T Wrigley,NA East,43,900,50,1,18,32,0
Week 9,0,0,Solo,OT Spαdes,NA East,44,900,50,0,25,25,0
Week 9,0,0,Solo,Calebur.,NA East,45,900,49,1,17,32,0
Week 9,0,0,Solo,CODE ACEPGH,NA East,46,900,49,1,7,42,0
Week 9,0,0,Solo,Baldysama,NA East,47,900,49,0,29,20,0
Week 9,0,0,Solo,Red Sprite,NA East,48,900,49,0,29,20,0
Week 9,0,0,Solo,adhd walspar,NA East,49,900,49,0,26,23,0
Week 9,0,0,Solo,myspace dylan.,NA East,50,900,49,0,24,25,0
Week 9,0,0,Solo,smqcked .,NA East,51,800,49,0,24,25,0
Week 9,0,0,Solo,Fume,NA East,52,800,48,2,20,28,0
Week 9,0,0,Solo,FWD Nolan,NA East,53,800,48,1,16,32,0
Week 9,0,0,Solo,zlеm,NA East,54,800,48,1,19,29,0
Week 9,0,0,Solo,LZR Noah,NA East,55,800,48,1,18,30,0
Week 9,0,0,Solo,GA_KEZ,NA East,56,800,48,0,26,22,0
Week 9,0,0,Solo,TeеJay,NA East,57,800,48,0,20,28,0
Week 9,0,0,Solo,Symfuhny,NA East,58,800,48,0,16,32,0
Week 9,0,0,Solo,oYeti14,NA East,59,800,48,0,18,30,0
Week 9,0,0,Solo,Jackieski,NA East,60,800,48,0,20,28,0
Week 9,0,0,Solo,gg thwifo,NA East,61,800,47,1,27,20,0
Week 9,0,0,Solo,Nobu SilentPow,NA East,62,800,47,1,16,31,0
Week 9,0,0,Solo,careergon Sebby,NA East,63,800,47,1,14,33,0
Week 9,0,0,Solo,FN_Shaded.TTV,NA East,64,800,47,1,11,36,0
Week 9,0,0,Solo,Astоnish,NA East,65,800,46,1,22,24,0
Week 9,0,0,Solo,Dopiㅤ,NA East,66,800,46,1,18,28,0
Week 9,0,0,Solo,RBK gilly,NA East,67,800,46,0,21,25,0
Week 9,0,0,Solo,Joі,NA East,68,800,46,0,19,27,0
Week 9,0,0,Solo,ˢᵖˡᵃᵗ,NA East,69,800,46,0,19,27,0
Week 9,0,0,Solo,EG JTruth,NA East,70,800,46,0,16,30,0
Week 9,0,0,Solo,Аircool,NA East,71,800,46,0,15,31,0
Week 9,0,0,Solo,DopaiTV,NA East,72,800,45,1,23,22,0
Week 9,0,0,Solo,NorCal iConick,NA East,73,800,45,1,15,30,0
Week 9,0,0,Solo,MSF Famhood,NA East,74,800,45,1,14,31,0
Week 9,0,0,Solo,innoсentѕ,NA East,75,800,45,0,32,13,0
Week 9,0,0,Solo,SwiftySlides,NA East,76,700,45,0,22,23,0
Week 9,0,0,Solo,RBK JDW,NA East,77,700,45,0,21,24,0
Week 9,0,0,Solo,Kydra.,NA East,78,700,45,0,21,24,0
Week 9,0,0,Solo,Threаts,NA East,79,700,45,0,19,26,0
Week 9,0,0,Solo,100T Kyzui,NA East,80,700,45,0,17,28,0
Week 9,0,0,Solo,0161 reluct,NA East,81,700,44,1,20,24,0
Week 9,0,0,Solo,coL Lanjok,NA East,82,700,44,1,19,25,0
Week 9,0,0,Solo,Pyro Voil,NA East,83,700,44,1,15,29,0
Week 9,0,0,Solo,RBK HighSky,NA East,84,700,44,1,15,29,0
Week 9,0,0,Solo,big brain bawx,NA East,85,700,44,0,25,19,0
Week 9,0,0,Solo,Hogmanlolz,NA East,86,700,44,0,22,22,0
Week 9,0,0,Solo,Liquid POACH,NA East,87,700,44,0,19,25,0
Week 9,0,0,Solo,TiLL_PiLL,NA East,88,700,44,0,20,24,0
Week 9,0,0,Solo,Twitch Prienmium,NA East,89,700,44,0,17,27,0
Week 9,0,0,Solo,Too_Vain,NA East,90,700,44,0,13,31,0
Week 9,0,0,Solo,J.Storm Tylarzz,NA East,91,700,44,0,8,36,0
Week 9,0,0,Solo,Fatch.,NA East,92,700,43,2,7,36,0
Week 9,0,0,Solo,MRKN Predator,NA East,93,700,43,1,19,24,0
Week 9,0,0,Solo,Grenades,NA East,94,700,43,1,15,28,0
Week 9,0,0,Solo,Glo Snook,NA East,95,700,43,1,15,28,0
Week 9,0,0,Solo,l3ryant,NA East,96,700,43,1,16,27,0
Week 9,0,0,Solo,Twitch BugggaBot,NA East,97,700,43,1,11,32,0
Week 9,0,0,Solo,sportykid2019,NA East,98,700,43,1,8,35,0
Week 9,0,0,Solo,7eο,NA East,99,700,43,0,23,20,0
Week 9,0,0,Solo,styles on gek,NA East,100,700,43,0,20,23,0
Week 2,0,2,Duo,woofgang crimz,NA East,1,2500,90,1,51,39,1
Week 2,0,2,Duo,OT Spαdes,NA East,1,2500,90,1,51,39,1
Week 2,0,2,Duo,MSF Clix,NA East,2,2000,87,3,47,40,1
Week 2,0,2,Duo,scptc,NA East,2,2000,87,3,47,40,1
Week 2,0,2,Duo,Envy LeNain,NA East,3,1625,87,1,45,42,1
Week 2,0,2,Duo,LG Tyler15,NA East,3,1625,87,1,45,42,1
Week 2,0,0,Duo,GA_KEZ,NA East,4,1250,86,3,34,52,0
Week 2,0,0,Duo,GA_phung,NA East,4,1250,86,3,34,52,0
Week 2,0,0,Duo,LZR Kreo,NA East,5,1125,86,2,44,42,0
Week 2,0,0,Duo,LZR Kiwiface,NA East,5,1125,86,2,44,42,0
Week 2,0,0,Duo,SEN Bughа,NA East,6,1000,85,1,43,42,0
Week 2,0,0,Duo,SEN Carose,NA East,6,1000,85,1,43,42,0
Week 2,0,0,Duo,irregular.,NA East,7,875,85,0,42,43,0
Week 2,0,0,Duo,KenKireMoth,NA East,7,875,85,0,42,43,0
Week 2,0,0,Duo,TF Cole,NA East,8,750,84,2,39,45,0
Week 2,0,0,Duo,Legedien,NA East,8,750,84,2,39,45,0
Week 2,0,0,Duo,code ronaldo,NA East,9,625,84,1,43,41,0
Week 2,0,0,Duo,XXiF,NA East,9,625,84,1,43,41,0
Week 2,0,0,Duo,SuрerEvan,NA East,10,500,83,0,48,35,0
Week 2,0,0,Duo,GodNiсk,NA East,10,500,83,0,48,35,0
Week 2,0,0,Duo,LiquidFiber,NA East,11,450,82,2,51,31,0
Week 2,0,0,Duo,LG Neferux,NA East,11,450,82,2,51,31,0
Week 2,0,0,Duo,Аircool,NA East,12,450,80,2,37,43,0
Week 2,0,0,Duo,Cadеt,NA East,12,450,80,2,37,43,0
Week 2,0,0,Duo,Nittle,NA East,13,450,78,3,36,42,0
Week 2,0,0,Duo,Posick,NA East,13,450,78,3,36,42,0
Week 2,0,0,Duo,MRKN Trophy,NA East,14,450,78,1,38,40,0
Week 2,0,0,Duo,LDamienS,NA East,14,450,78,1,38,40,0
Week 2,0,0,Duo,RogueShark_,NA East,15,450,76,1,35,41,0
Week 2,0,0,Duo,Tinder Flossen,NA East,15,450,76,1,35,41,0
Week 2,0,0,Duo,FaZe Tilt,NA East,16,450,75,1,47,28,0
Week 2,0,0,Duo,Mastоris,NA East,16,450,75,1,47,28,0
Week 2,0,0,Duo,hοon,NA East,17,450,73,1,44,29,0
Week 2,0,0,Duo,Clank,NA East,17,450,73,1,44,29,0
Week 2,0,0,Duo,Tetchra,NA East,18,450,72,1,38,34,0
Week 2,0,0,Duo,Eclipsae,NA East,18,450,72,1,38,34,0
Week 2,0,0,Duo,Ghost Dmo,NA East,19,450,72,0,54,18,0
Week 2,0,0,Duo,Ghost Bizzle,NA East,19,450,72,0,54,18,0
Week 2,0,0,Duo,KingTrigg,NA East,20,450,72,0,52,20,0
Week 2,0,0,Duo,Ghoѕt Ryan,NA East,20,450,72,0,52,20,0
Week 2,0,0,Duo,100T Ceice,NA East,21,325,71,2,31,40,0
Week 2,0,0,Duo,100T Elevate,NA East,21,325,71,2,31,40,0
Week 2,0,0,Duo,NRG Zayt,NA East,22,325,71,1,44,27,0
Week 2,0,0,Duo,Ghost Saf,NA East,22,325,71,1,44,27,0
Week 2,0,0,Duo,innoсentѕ,NA East,23,325,70,1,52,18,0
Week 2,0,0,Duo,Ghost Aѕѕault,NA East,23,325,70,1,52,18,0
Week 2,0,0,Duo,TL 72,NA East,24,325,70,1,39,31,0
Week 2,0,0,Duo,Liquid Vivid,NA East,24,325,70,1,39,31,0
Week 2,0,0,Duo,SEN Animal,NA East,25,325,69,1,38,31,0
Week 2,0,0,Duo,CODE SEN-Aspect,NA East,25,325,69,1,38,31,0
Week 2,0,0,Duo,SoaR Infamous.,NA East,26,325,69,1,29,40,0
Week 2,0,0,Duo,FWD Sicko,NA East,26,325,69,1,29,40,0
Week 2,0,0,Duo,Ρotg,NA East,27,325,69,0,42,27,0
Week 2,0,0,Duo,MiG Tidav,NA East,27,325,69,0,42,27,0
Week 2,0,0,Duo,Ajаy,NA East,28,325,68,3,31,37,0
Week 2,0,0,Duo,Anordy,NA East,28,325,68,3,31,37,0
Week 2,0,0,Duo,coL Lanjok,NA East,29,325,68,2,28,40,0
Week 2,0,0,Duo,coL Punisher,NA East,29,325,68,2,28,40,0
Week 2,0,0,Duo,Nate Hill,NA East,30,325,68,1,39,29,0
Week 2,0,0,Duo,FaZe Funk,NA East,30,325,68,1,39,29,0
Week 2,0,0,Duo,E11 Grazca,NA East,31,275,68,1,29,39,0
Week 2,0,0,Duo,E11 daxor.,NA East,31,275,68,1,29,39,0
Week 2,0,0,Duo,Slackes,NA East,32,275,68,0,41,27,0
Week 2,0,0,Duo,KeysFN,NA East,32,275,68,0,41,27,0
Week 2,0,0,Duo,Latenci-,NA East,33,275,68,0,40,28,0
Week 2,0,0,Duo,Tiki of Outcast,NA East,33,275,68,0,40,28,0
Week 2,0,0,Duo,FLY Faultur,NA East,34,275,68,0,35,33,0
Week 2,0,0,Duo,Envy collinfrags,NA East,34,275,68,0,35,33,0
Week 2,0,0,Duo,BosWuji,NA East,35,275,67,0,26,41,0
Week 2,0,0,Duo,bhegs,NA East,35,275,67,0,26,41,0
Week 2,0,0,Duo,exuhz,NA East,36,275,66,1,45,21,0
Week 2,0,0,Duo,HydraFN,NA East,36,275,66,1,45,21,0
Week 2,0,0,Duo,thypoh,NA East,37,275,66,1,36,30,0
Week 2,0,0,Duo,nuble on twitch,NA East,37,275,66,1,36,30,0
Week 2,0,0,Duo,J.Storm Tylarzz,NA East,38,275,66,1,25,41,0
Week 2,0,0,Duo,J.Storm_Painful,NA East,38,275,66,1,25,41,0
Week 2,0,0,Duo,Loadist.,NA East,39,275,65,1,39,26,0
Week 2,0,0,Duo,WildfireFN,NA East,39,275,65,1,39,26,0
Week 2,0,0,Duo,LK Upsilon,NA East,40,275,65,1,29,36,0
Week 2,0,0,Duo,LazarP,NA East,40,275,65,1,29,36,0
Week 2,0,0,Duo,grandmateets,NA East,41,225,65,0,34,31,0
Week 2,0,0,Duo,deez of outcast,NA East,41,225,65,0,34,31,0
Week 2,0,0,Duo,Distrept,NA East,42,225,64,0,30,34,0
Week 2,0,0,Duo,V8 Birdy,NA East,42,225,64,0,30,34,0
Week 2,0,0,Duo,Thiccboy Arab,NA East,43,225,63,1,32,31,0
Week 2,0,0,Duo,Thiccboy Luneze,NA East,43,225,63,1,32,31,0
Week 2,0,0,Duo,MSF Famhood,NA East,44,225,63,1,26,37,0
Week 2,0,0,Duo,MSF Sheep,NA East,44,225,63,1,26,37,0
Week 2,0,0,Duo,Parallel AND0,NA East,45,225,63,0,36,27,0
Week 2,0,0,Duo,Parallel Tekk,NA East,45,225,63,0,36,27,0
Week 2,0,0,Duo,RBK gilly,NA East,46,225,62,2,29,33,0
Week 2,0,0,Duo,RBK Steanzz,NA East,46,225,62,2,29,33,0
Week 2,0,0,Duo,Kяix,NA East,47,225,62,1,42,20,0
Week 2,0,0,Duo,Αsylum,NA East,47,225,62,1,42,20,0
Week 2,0,0,Duo,notpandda.,NA East,48,225,62,1,42,20,0
Week 2,0,0,Duo,RevyFN,NA East,48,225,62,1,42,20,0
Week 2,0,0,Duo,grоve.,NA East,49,225,62,1,42,20,0
Week 2,0,0,Duo,careergon Sebby,NA East,49,225,62,1,42,20,0
Week 2,0,0,Duo,Classics,NA East,50,225,62,1,40,22,0
Week 2,0,0,Duo,Jangо,NA East,50,225,62,1,40,22,0
Week 2,0,0,Duo,DivinitryFN,NA East,51,200,62,1,30,32,0
Week 2,0,0,Duo,CODE POTFAST,NA East,51,200,62,1,30,32,0
Week 2,0,0,Duo,Pyro Voil,NA East,52,200,62,1,28,34,0
Week 2,0,0,Duo,TeеJay,NA East,52,200,62,1,28,34,0
Week 2,0,0,Duo,gg thwifo,NA East,53,200,62,1,28,34,0
Week 2,0,0,Duo,Ghost Snood,NA East,53,200,62,1,28,34,0
Week 2,0,0,Duo,zlеm,NA East,54,200,62,0,35,27,0
Week 2,0,0,Duo,spooky saiko,NA East,54,200,62,0,35,27,0
Week 2,0,0,Duo,Tempo Brush,NA East,55,200,62,0,33,29,0
Week 2,0,0,Duo,Tempo CizLucky,NA East,55,200,62,0,33,29,0
Week 2,0,0,Duo,Jacobaqi,NA East,56,200,61,2,28,33,0
Week 2,0,0,Duo,Odxnied.,NA East,56,200,61,2,28,33,0
Week 2,0,0,Duo,Тrapy,NA East,57,200,61,1,34,27,0
Week 2,0,0,Duo,Sesci,NA East,57,200,61,1,34,27,0
Week 2,0,0,Duo,ego waffles,NA East,58,200,61,0,34,27,0
Week 2,0,0,Duo,100T Wrigley,NA East,58,200,61,0,34,27,0
Week 2,0,0,Duo,ThomDez,NA East,59,200,61,0,37,24,0
Week 2,0,0,Duo,Ѕtretch.,NA East,59,200,61,0,37,24,0
Week 2,0,0,Duo,DavisEz,NA East,60,200,61,0,29,32,0
Week 2,0,0,Duo,Bеarr,NA East,60,200,61,0,29,32,0
Week 2,0,0,Duo,Arckite,NA East,61,200,60,2,26,34,0
Week 2,0,0,Duo,EmadGG.,NA East,61,200,60,2,26,34,0
Week 2,0,0,Duo,77 Kdoe,NA East,62,200,60,1,35,25,0
Week 2,0,0,Duo,adhd walspar,NA East,62,200,60,1,35,25,0
Week 2,0,0,Duo,MRKN Perplexii,NA East,63,200,60,1,30,30,0
Week 2,0,0,Duo,MRKN Predator,NA East,63,200,60,1,30,30,0
Week 2,0,0,Duo,Impact Bravo,NA East,64,200,60,1,33,27,0
Week 2,0,0,Duo,smqcked .,NA East,64,200,60,1,33,27,0
Week 2,0,0,Duo,Trevvii,NA East,65,200,60,0,42,18,0
Week 2,0,0,Duo,SoaR Daric,NA East,65,200,60,0,42,18,0
Week 2,0,0,Duo,Melоdy,NA East,66,200,60,0,39,21,0
Week 2,0,0,Duo,Tizaus 山羊,NA East,66,200,60,0,39,21,0
Week 2,0,0,Duo,Sublime Nicolai,NA East,67,200,60,0,31,29,0
Week 2,0,0,Duo,Sublime Raven,NA East,67,200,60,0,31,29,0
Week 2,0,0,Duo,1400 Joelbtw,NA East,68,200,59,2,29,30,0
Week 2,0,0,Duo,BBW Pistola,NA East,68,200,59,2,29,30,0
Week 2,0,0,Duo,TSM_Comadon,NA East,69,200,59,2,26,33,0
Week 2,0,0,Duo,RBK HighSky,NA East,69,200,59,2,26,33,0
Week 2,0,0,Duo,Ghost Kayuun,NA East,70,200,59,1,39,20,0
Week 2,0,0,Duo,100T Kenith,NA East,70,200,59,1,39,20,0
Week 2,0,0,Duo,zVaxifу,NA East,71,200,59,1,36,23,0
Week 2,0,0,Duo,Cherisн,NA East,71,200,59,1,36,23,0
Week 2,0,0,Duo,E11 BlooTea,NA East,72,200,59,1,32,27,0
Week 2,0,0,Duo,TheGenrl,NA East,72,200,59,1,32,27,0
Week 2,0,0,Duo,Strugs.,NA East,73,200,59,0,25,34,0
Week 2,0,0,Duo,LK Bumpaah,NA East,73,200,59,0,25,34,0
Week 2,0,0,Duo,diddytheboy.ttv,NA East,74,200,59,0,25,34,0
Week 2,0,0,Duo,2EzY,NA East,74,200,59,0,25,34,0
Week 2,0,0,Duo,MoR Neace,NA East,75,200,58,3,15,43,0
Week 2,0,0,Duo,MoR Oorix,NA East,75,200,58,3,15,43,0
Week 2,0,0,Duo,NOSH DUR,NA East,76,175,58,1,41,17,0
Week 2,0,0,Duo,chaоtic,NA East,76,175,58,1,41,17,0
Week 2,0,0,Duo,dimed.,NA East,77,175,58,1,32,26,0
Week 2,0,0,Duo,SheepImThat,NA East,77,175,58,1,32,26,0
Week 2,0,0,Duo,LG Aragon,NA East,78,175,58,1,29,29,0
Week 2,0,0,Duo,E11 Agholor,NA East,78,175,58,1,29,29,0
Week 2,0,0,Duo,Hysteria,NA East,79,175,58,1,29,29,0
Week 2,0,0,Duo,100T Blind.,NA East,79,175,58,1,29,29,0
Week 2,0,0,Duo,RoAtDW,NA East,80,175,58,0,35,23,0
Week 2,0,0,Duo,RS clarityG,NA East,80,175,58,0,35,23,0
Week 2,0,0,Duo,Sure,NA East,81,175,58,0,34,24,0
Week 2,0,0,Duo,Apex Faded YT,NA East,81,175,58,0,34,24,0
Week 2,0,0,Duo,Hippie Habitat,NA East,82,175,57,2,20,37,0
Week 2,0,0,Duo,Twitch Nycoking,NA East,82,175,57,2,20,37,0
Week 2,0,0,Duo,FajitaLatifaTV,NA East,83,175,57,2,24,33,0
Week 2,0,0,Duo,CardiganSweaters,NA East,83,175,57,2,24,33,0
Week 2,0,0,Duo,clkzy,NA East,84,175,57,0,35,22,0
Week 2,0,0,Duo,Tfue,NA East,84,175,57,0,35,22,0
Week 2,0,0,Duo,karaziа,NA East,85,175,57,0,30,27,0
Week 2,0,0,Duo,ОriGinS,NA East,85,175,57,0,30,27,0
Week 2,0,0,Duo,GyGy,NA East,86,175,57,0,30,27,0
Week 2,0,0,Duo,mesn,NA East,86,175,57,0,30,27,0
Week 2,0,0,Duo,FaZe Bini,NA East,87,175,57,0,27,30,0
Week 2,0,0,Duo,FaZe Diggy,NA East,87,175,57,0,27,30,0
Week 2,0,0,Duo,nоva,NA East,88,175,56,1,34,22,0
Week 2,0,0,Duo,roqz,NA East,88,175,56,1,34,22,0
Week 2,0,0,Duo,144hz Andy,NA East,89,175,56,1,31,25,0
Week 2,0,0,Duo,TacT xd,NA East,89,175,56,1,31,25,0
Week 2,0,0,Duo,FLY Frat,NA East,90,175,56,1,21,35,0
Week 2,0,0,Duo,FLY curney,NA East,90,175,56,1,21,35,0
Week 2,0,0,Duo,FA Festival,NA East,91,175,56,0,32,24,0
Week 2,0,0,Duo,durag scolio,NA East,91,175,56,0,32,24,0
Week 2,0,0,Duo,7eο,NA East,92,175,56,0,31,25,0
Week 2,0,0,Duo,CODE KODI,NA East,92,175,56,0,31,25,0
Week 2,0,0,Duo,EG JTruth,NA East,93,175,56,0,27,29,0
Week 2,0,0,Duo,EG MoNsTcR,NA East,93,175,56,0,27,29,0
Week 2,0,0,Duo,NorCal Khanada,NA East,94,175,56,0,29,27,0
Week 2,0,0,Duo,S i p,NA East,94,175,56,0,29,27,0
Week 2,0,0,Duo,govector,NA East,95,175,55,2,27,28,0
Week 2,0,0,Duo,Sto,NA East,95,175,55,2,27,28,0
Week 2,0,0,Duo,Regal PuffiN,NA East,96,175,55,1,26,29,0
Week 2,0,0,Duo,Ⓑⓔⓝⓝⓨ,NA East,96,175,55,1,26,29,0
Week 2,0,0,Duo,ϹΑDΟ,NA East,97,175,55,1,23,32,0
Week 2,0,0,Duo,Kilo 死,NA East,97,175,55,1,23,32,0
Week 2,0,0,Duo,100T Klass,NA East,98,175,55,1,22,33,0
Week 2,0,0,Duo,Invalid gg,NA East,98,175,55,1,22,33,0
Week 2,0,0,Duo,봇khai,NA East,99,175,55,1,19,36,0
Week 2,0,0,Duo,Ρond,NA East,99,175,55,1,19,36,0
Week 2,0,0,Duo,iReastt,NA East,100,175,55,1,19,36,0
Week 2,0,0,Duo,Ryb.,NA East,100,175,55,1,19,36,0
Week 4,0,4,Duo,NRG Zayt,NA East,1,2500,99,3,64,35,1
Week 4,0,4,Duo,Ghost Saf,NA East,1,2500,99,3,64,35,1
Week 4,0,4,Duo,Tempo Brush,NA East,2,2000,91,2,40,51,1
Week 4,0,4,Duo,Tempo CizLucky,NA East,2,2000,91,2,40,51,1
Week 4,0,4,Duo,Nate Hill,NA East,3,1625,85,1,48,37,1
Week 4,0,4,Duo,FaZe Funk,NA East,3,1625,85,1,48,37,1
Week 4,0,0,Duo,100T Ceice,NA East,4,1250,84,1,43,41,0
Week 4,0,0,Duo,100T Elevate,NA East,4,1250,84,1,43,41,0
Week 4,0,0,Duo,Secret Fuzzy,NA East,5,1125,83,0,45,38,0
Week 4,0,0,Duo,Hogmanlolz,NA East,5,1125,83,0,45,38,0
Week 4,0,0,Duo,clkzy,NA East,6,1000,82,2,40,42,0
Week 4,0,0,Duo,Tfue,NA East,6,1000,82,2,40,42,0
Week 4,0,0,Duo,TSM_Zexrow,NA East,7,875,81,1,50,31,0
Week 4,0,0,Duo,TSM.Vinny1x,NA East,7,875,81,1,50,31,0
Week 4,0,0,Duo,Аircool,NA East,8,750,81,1,43,38,0
Week 4,0,0,Duo,Cadеt,NA East,8,750,81,1,43,38,0
Week 4,0,0,Duo,woofgang crimz,NA East,9,625,80,1,44,36,0
Week 4,0,0,Duo,OT Spαdes,NA East,9,625,80,1,44,36,0
Week 4,0,0,Duo,forward.gg,NA East,10,500,78,1,32,46,0
Week 4,0,0,Duo,FWD Nolan,NA East,10,500,78,1,32,46,0
Week 4,0,0,Duo,RBK JLove,NA East,11,450,76,2,41,35,0
